NOM_PROV,COD_PROV,NOM_CANT,COD_CANT,PRODUCCION,CONSUMO_INTERMEDIO,VAB,YEAR,TIPO
ZAMORA CHINCHIPE,19,Paquisha,1909,10849.2395029414,3679.78135746997,7169.45814547144,2018,Provicional
GALÁPAGOS,20,San Cristóbal,2001,97469.0424052608,35515.3226366408,61953.71976862,2018,Provicional
GALÁPAGOS,20,Isabela,2002,23116.156266635,9031.1848302585,14084.9714363765,2018,Provicional
GALÁPAGOS,20,Santa Cruz,2003,291058.032926573,112562.877813399,178495.155113174,2018,Provicional
SUCUMBÍOS,21,Lago Agrio,2101,726874.416978351,264283.391994221,462591.02498413,2018,Provicional
SUCUMBÍOS,21,Gonzalo Pizarro,2102,31735.4658442448,10415.9639799052,21319.5018643396,2018,Provicional
SUCUMBÍOS,21,Putumayo,2103,19007.4261993528,6239.44594039855,12767.9802589542,2018,Provicional
SUCUMBÍOS,21,Shushufindi,2104,273373.786811641,99161.5087790425,174212.278032599,2018,Provicional
SUCUMBÍOS,21,Sucumbíos,2105,10314.3472967795,3427.18722694418,6887.16006983531,2018,Provicional
SUCUMBÍOS,21,Cascales,2106,32913.4738685131,9890.7718356197,23022.7020328934,2018,Provicional
SUCUMBÍOS,21,Cuyabeno,2107,34804.6006688264,11689.1204232051,23115.4802456213,2018,Provicional
ORELLANA,22,Orellana,2201,378356.984250168,140855.49027523,237501.493974938,2018,Provicional
ORELLANA,22,Aguarico,2202,17388.2879120401,6155.30460213237,11232.9833099078,2018,Provicional
ORELLANA,22,La Joya De Los Sachas,2203,213326.710107089,68747.4473207954,144579.262786294,2018,Provicional
ORELLANA,22,Loreto,2204,90913.5774980015,29901.8263983805,61011.751099621,2018,Provicional
SANTO DOMINGO,23,Santo Domingo,2301,3300380.71932446,1377835.95121227,1922544.76811219,2018,Provicional
SANTO DOMINGO,23,La Concordia,2302,183310.983504132,68175.2780689521,115135.705435179,2018,Provicional
SANTA ELENA,24,Santa Elena,2401,738305.345969237,295695.918882806,442609.42708643,2018,Provicional
SANTA ELENA,24,La Libertad,2402,557368.228799743,207926.934662196,349441.294137546,2018,Provicional
SANTA ELENA,24,Salinas,2403,547467.445644329,213669.047413918,333798.39823041,2018,Provicional
AZUAY,01,Cuenca,0101,8315177.35948025,3536063.44699,4779113.91249025,2019,Provicional
AZUAY,01,Girón,0102,38625.792289514,13423.9315256978,25201.8607638162,2019,Provicional
AZUAY,01,Gualaceo,0103,159819.441775874,59253.6713721356,100565.770403739,2019,Provicional
AZUAY,01,Nabón,0104,38134.7028593069,15390.1558798835,22744.5469794234,2019,Provicional
AZUAY,01,Paute,0105,116920.841267432,46936.5867164225,69984.2545510096,2019,Provicional
AZUAY,01,Pucará,0106,18558.6539279124,6274.30358143889,12284.3503464735,2019,Provicional
AZUAY,01,San Fernando,0107,14091.1596366611,6132.08974467137,7959.06989198969,2019,Provicional
AZUAY,01,Santa Isabel,0108,80649.5712269796,30418.3437498625,50231.2274771171,2019,Provicional
AZUAY,01,Sigsig,0109,78895.1671931192,29079.7908951602,49815.376297959,2019,Provicional
AZUAY,01,Oña,0110,11159.6427075518,4403.86829178538,6755.77441576643,2019,Provicional
AZUAY,01,Chordeleg,0111,41447.8582786448,16342.2159670182,25105.6423116265,2019,Provicional
AZUAY,01,El Pan,0112,14966.9398020613,6252.65179197938,8714.28801008191,2019,Provicional
AZUAY,01,Sevilla De Oro,0113,496143.866725488,300880.501674042,195263.365051446,2019,Provicional
AZUAY,01,Guachapala,0114,16434.8521000514,7472.16986465109,8962.68223540031,2019,Provicional
AZUAY,01,Camilo Ponce Enríquez,0115,80642.8030216642,29008.2475922408,51634.5554294234,2019,Provicional
BOLÍVAR,02,Guaranda,0201,631951.439444935,244308.447975198,387642.991469737,2019,Provicional
BOLÍVAR,02,Chillanes,0202,38323.6469381052,13243.4298229425,25080.2171151627,2019,Provicional
BOLÍVAR,02,Chimbo,0203,46589.6940260017,17057.1532318489,29532.5407941528,2019,Provicional
BOLÍVAR,02,Echeandía,0204,48756.7843946315,17849.1541456538,30907.6302489777,2019,Provicional
BOLÍVAR,02,San Miguel,0205,68687.4667540583,24452.756117877,44234.7106361814,2019,Provicional
BOLÍVAR,02,Caluma,0206,81441.2467289326,32054.2995036641,49386.9472252685,2019,Provicional
BOLÍVAR,02,Las Naves,0207,25854.9920305868,10024.8205024609,15830.1715281259,2019,Provicional
CAÑAR,03,Azogues,0301,603095.512073497,245935.386070754,357160.126002743,2019,Provicional
CAÑAR,03,Biblián,0302,120789.948585535,49339.7929464635,71450.1556390716,2019,Provicional
CAÑAR,03,Cañar,0303,357790.198975838,180473.245524042,177316.953451796,2019,Provicional
CAÑAR,03,La Troncal,0304,693347.876562287,348268.310367811,345079.566194476,2019,Provicional
CAÑAR,03,El Tambo,0305,94057.918673647,40910.8271977918,53147.0914758552,2019,Provicional
CAÑAR,03,Déleg,0306,25574.9049392768,10203.5796742916,15371.3252649851,2019,Provicional
CAÑAR,03,Suscal,0307,19440.0769904633,7425.14196555608,12014.9350249072,2019,Provicional
CARCHI,04,Tulcán,0401,687282.014288767,266595.830133583,420686.184155184,2019,Provicional
CARCHI,04,Bolívar,0402,65335.3905073255,24127.1666794855,41208.22382784,2019,Provicional
CARCHI,04,Espejo,0403,112409.286947554,40984.4970596662,71424.7898878879,2019,Provicional
CARCHI,04,Mira,0404,48383.1797348575,16719.9118449956,31663.2678898618,2019,Provicional
CARCHI,04,Montúfar,0405,147830.819113401,54296.1818065951,93534.6373068059,2019,Provicional
CARCHI,04,San Pedro de Huaca,0406,46493.6029972109,19354.1381964313,27139.4648007797,2019,Provicional
COTOPAXI,05,Latacunga,0501,1968396.08396175,812361.732483367,1156034.35147838,2019,Provicional
COTOPAXI,05,La Maná,0502,249127.145640353,94053.958211166,155073.187429187,2019,Provicional
COTOPAXI,05,Pangua,0503,64198.1154912979,23028.5421156175,41169.5733756804,2019,Provicional
COTOPAXI,05,Pujilí,0504,213915.617323836,76400.0238817498,137515.593442087,2019,Provicional
COTOPAXI,05,Salcedo,0505,448869.957668367,189871.476567381,258998.481100987,2019,Provicional
COTOPAXI,05,Saquisilí,0506,74686.7535238372,29392.6366874016,45294.1168364356,2019,Provicional
COTOPAXI,05,Sigchos,0507,38080.254573546,12460.0666410553,25620.1879324907,2019,Provicional
CHIMBORAZO,06,Riobamba,0601,2273547.3054216,941020.899506748,1332526.40591486,2019,Provicional
CHIMBORAZO,06,Alausí,0602,100147.226767892,34866.5891533829,65280.637614509,2019,Provicional
CHIMBORAZO,06,Colta,0603,87619.8837305788,32647.9012749623,54971.9824556165,2019,Provicional
CHIMBORAZO,06,Chambo,0604,55318.7850231475,22797.5902841415,32521.1947390061,2019,Provicional
CHIMBORAZO,06,Chunchi,0605,47837.5393480658,17871.5317895017,29966.0075585641,2019,Provicional
CHIMBORAZO,06,Guamote,0606,136476.177532184,54533.2062864916,81942.9712456921,2019,Provicional
CHIMBORAZO,06,Guano,0607,144124.325354419,59338.0248435263,84786.3005108925,2019,Provicional
CHIMBORAZO,06,Pallatanga,0608,37230.6355260311,14361.2471214358,22869.3884045953,2019,Provicional
CHIMBORAZO,06,Penipe,0609,19906.1995620796,7323.8541395809,12582.3454224987,2019,Provicional
CHIMBORAZO,06,Cumandá,0610,87601.9415449859,35858.6864483568,51743.2550966292,2019,Provicional
EL ORO,07,Machala,0701,3759433.61009733,1567167.86897692,2192265.74112041,2019,Provicional
EL ORO,07,Arenillas,0702,123792.748542003,50024.145160052,73768.6033819507,2019,Provicional
EL ORO,07,Atahualpa,0703,23748.7762972887,10711.6622152645,13037.1140820242,2019,Provicional
EL ORO,07,Balsas,0704,80955.2343837686,36148.2847292526,44806.949654516,2019,Provicional
EL ORO,07,Chilla,0705,10893.1885689712,4318.71850499064,6574.47006398059,2019,Provicional
EL ORO,07,El Guabo,0706,600995.858037554,268591.580935416,332404.277102138,2019,Provicional
EL ORO,07,Huaquillas,0707,265640.439427425,103066.30327428,162574.136153145,2019,Provicional
EL ORO,07,Marcabelí,0708,25155.3344152738,11255.706146945,13899.6282683288,2019,Provicional
EL ORO,07,Pasaje,0709,429998.711793435,175583.393214682,254415.318578754,2019,Provicional
EL ORO,07,Piñas,0710,199110.907025529,80514.3878698041,118596.519155725,2019,Provicional
EL ORO,07,Portovelo,0711,81766.3767496292,29337.222492829,52429.1542568002,2019,Provicional
EL ORO,07,Santa Rosa,0712,506697.210495344,205228.025611772,301469.184883572,2019,Provicional
EL ORO,07,Zaruma,0713,140504.174561437,52250.6878499965,88253.4867114404,2019,Provicional
EL ORO,07,Las Lajas,0714,18760.7963622551,8826.69257619542,9934.10378605969,2019,Provicional
ESMERALDAS,08,Esmeraldas,0801,1662818.41083211,645321.013501181,1017497.39733093,2019,Provicional
ESMERALDAS,08,Eloy Alfaro,0802,264289.632401691,75778.0995896912,188511.532812,2019,Provicional
ESMERALDAS,08,Muisne,0803,108403.929913618,30846.9723333321,77556.9575802858,2019,Provicional
ESMERALDAS,08,Quinindé,0804,722634.998868948,261483.855038409,461151.143830539,2019,Provicional
ESMERALDAS,08,San Lorenzo,0805,142917.652050917,42669.7394251516,100247.912625765,2019,Provicional
ESMERALDAS,08,Atacames,0806,282868.713884913,103937.523862121,178931.190022791,2019,Provicional
ESMERALDAS,08,Rioverde,0807,122927.90837654,31650.7521236266,91277.1562529138,2019,Provicional
GUAYAS,09,Guayaquil,0901,39836301.214075,17635119.1487007,22201182.0653743,2019,Provicional
GUAYAS,09,Alfredo Baquerizo Moreno,0902,83748.4136548606,37076.0535990739,46672.3600557867,2019,Provicional
GUAYAS,09,Balao,0903,107569.053203514,45385.3385263385,62183.7146771758,2019,Provicional
GUAYAS,09,Balzar,0904,128109.294325279,46049.9003936366,82059.3939316425,2019,Provicional
GUAYAS,09,Colimes,0905,111733.475281932,50496.0971236475,61237.3781582849,2019,Provicional
GUAYAS,09,Daule,0906,803742.04234998,276879.649523812,526862.392826168,2019,Provicional
GUAYAS,09,Durán,0907,4074396.00368652,2264774.32844289,1809621.67524363,2019,Provicional
GUAYAS,09,El Empalme,0908,288968.137231095,122836.346461602,166131.790769493,2019,Provicional
GUAYAS,09,El Triunfo,0909,252940.982636583,105554.855484474,147386.127152109,2019,Provicional
GUAYAS,09,Milagro,0910,924057.251181519,393628.99453767,530428.256643849,2019,Provicional
GUAYAS,09,Naranjal,0911,460944.916450509,200508.155876952,260436.760573557,2019,Provicional
GUAYAS,09,Naranjito,0912,104825.933030299,40124.8153714783,64701.1176588204,2019,Provicional
GUAYAS,09,Palestina,0913,78174.798200847,35228.3988077755,42946.3993930714,2019,Provicional
GUAYAS,09,Pedro Carbo,0914,93784.8333314632,34513.2749858268,59271.5583456364,2019,Provicional
GUAYAS,09,Samborondón,0916,1506946.92688611,561715.129270139,945231.797615972,2019,Provicional
GUAYAS,09,Santa Lucía,0918,89316.6238420212,38542.6013920473,50774.022449974,2019,Provicional
GUAYAS,09,Salitre (Urbina Jado),0919,83499.2178955294,28400.5585125535,55098.659382976,2019,Provicional
GUAYAS,09,Yaguachi,0920,654985.699010912,340051.852896362,314933.846114551,2019,Provicional
GUAYAS,09,Playas (General Villamil),0921,162135.346666325,56119.9523315942,106015.394334731,2019,Provicional
GUAYAS,09,Simón Bolívar,0922,177853.558140611,77338.0921882017,100515.46595241,2019,Provicional
GUAYAS,09,Coronel Marcelino Maridueña,0923,566223.264963793,304409.389244161,261813.875719631,2019,Provicional
GUAYAS,09,Lomas De Sargentillo,0924,46848.1344887259,18456.7372686095,28391.3972201164,2019,Provicional
GUAYAS,09,Nobol,0925,95311.0780500534,45540.6146668356,49770.4633832179,2019,Provicional
GUAYAS,09,General Antonio Elizalde,0927,47274.9670765588,17630.8866141328,29644.080462426,2019,Provicional
GUAYAS,09,Isidro Ayora,0928,85313.3502135318,38326.5282489929,46986.8219645388,2019,Provicional
IMBABURA,10,Ibarra,1001,1852077.8834509,717506.424330697,1134571.4591202,2019,Provicional
IMBABURA,10,Antonio Ante,1002,259562.588380482,112815.576802685,146747.011577798,2019,Provicional
IMBABURA,10,Cotacachi,1003,172580.027107229,61191.2051636573,111388.821943572,2019,Provicional
IMBABURA,10,Otavalo,1004,716419.337176563,320890.322353692,395529.014822871,2019,Provicional
IMBABURA,10,Pimampiro,1005,25570.4554960496,9227.2330875264,16343.2224085232,2019,Provicional
IMBABURA,10,San Miguel De Urcuquí,1006,76265.9837136248,27180.7656335845,49085.2180800403,2019,Provicional
LOJA,11,Loja,1101,2274611.42699967,893579.787048952,1381031.63995072,2019,Provicional
LOJA,11,Calvas,1102,68572.7538705481,21988.0491812828,46584.7046892653,2019,Provicional
LOJA,11,Catamayo,1103,161303.230231774,71382.3599075554,89920.8703242189,2019,Provicional
LOJA,11,Celica,1104,29819.2058485225,9784.58971018402,20034.6161383385,2019,Provicional
LOJA,11,Chaguarpamba,1105,29215.1581398007,10507.3097634399,18707.8483763608,2019,Provicional
LOJA,11,Espíndola,1106,26901.3112698063,8614.10301282947,18287.2082569768,2019,Provicional
LOJA,11,Gonzanamá,1107,35727.4434272863,12516.6901508174,23210.7532764689,2019,Provicional
LOJA,11,Macará,1108,75689.1533023956,28197.5635614135,47491.5897409821,2019,Provicional
LOJA,11,Paltas,1109,53050.4095546788,16940.3960250019,36110.013529677,2019,Provicional
LOJA,11,Puyango,1110,47671.7370663753,16174.2911283754,31497.4459379999,2019,Provicional
LOJA,11,Saraguro,1111,84680.6499785253,28876.0049592149,55804.6450193105,2019,Provicional
LOJA,11,Sozoranga,1112,15014.5022397638,5174.52361971731,9839.97862004648,2019,Provicional
LOJA,11,Zapotillo,1113,29026.3541651531,9543.10468988115,19483.2494752719,2019,Provicional
LOJA,11,Pindal,1114,24893.9829822293,8625.53107394405,16268.4519082852,2019,Provicional
LOJA,11,Quilanga,1115,15228.087773911,5410.82772477207,9817.26004913893,2019,Provicional
LOJA,11,Olmedo,1116,15913.4454228373,5748.78583101732,10164.65959182,2019,Provicional
LOS RÍOS,12,Babahoyo,1201,1339767.15983656,491377.423497391,848389.736339172,2019,Provicional
LOS RÍOS,12,Baba,1202,238954.404718309,76677.8988257579,162276.505892551,2019,Provicional
LOS RÍOS,12,Montalvo,1203,155841.366157403,57897.8751754581,97943.4909819449,2019,Provicional
LOS RÍOS,12,Puebloviejo,1204,326384.086787654,106656.273480822,219727.813306832,2019,Provicional
LOS RÍOS,12,Quevedo,1205,1585529.54269173,627474.014441661,958055.528250067,2019,Provicional
LOS RÍOS,12,Urdaneta,1206,143109.639723079,47963.7302589587,95145.9094641202,2019,Provicional
LOS RÍOS,12,Ventanas,1207,398030.975113972,139727.775754575,258303.199359397,2019,Provicional
LOS RÍOS,12,Vinces,1208,273435.717273971,92875.9101062896,180559.807167681,2019,Provicional
LOS RÍOS,12,Palenque,1209,87367.5336339753,27348.6538522024,60018.8797817729,2019,Provicional
LOS RÍOS,12,Buena Fé,1210,398456.811774883,134666.629221146,263790.182553737,2019,Provicional
LOS RÍOS,12,Valencia,1211,375084.75801326,121471.023558422,253613.734454838,2019,Provicional
LOS RÍOS,12,Mocache,1212,202625.22779982,63062.1857914611,139563.042008359,2019,Provicional
LOS RÍOS,12,Quinsaloma,1213,56196.0644943838,18238.4439090565,37957.6205853273,2019,Provicional
MANABÍ,13,Portoviejo,1301,2389878.78176748,920107.18021758,1469771.6015499,2019,Provicional
MANABÍ,13,Bolívar,1302,133328.060029465,50267.5534047045,83060.5066247603,2019,Provicional
MANABÍ,13,Chone,1303,464453.981573043,182423.641179434,282030.340393609,2019,Provicional
MANABÍ,13,El Carmen,1304,365069.121126633,147214.326107729,217854.795018904,2019,Provicional
MANABÍ,13,Flavio Alfaro,1305,64977.2270154078,23436.5503312904,41540.6766841174,2019,Provicional
MANABÍ,13,Jipijapa,1306,169100.719845885,57213.2198232444,111887.500022641,2019,Provicional
MANABÍ,13,Junín,1307,270569.269593355,129703.846880147,140865.422713208,2019,Provicional
MANABÍ,13,Manta,1308,3037882.84347649,1325151.77822764,1712731.06524885,2019,Provicional
MANABÍ,13,Montecristi,1309,1560296.12858944,874470.098705795,685826.029883645,2019,Provicional
MANABÍ,13,Paján,1310,83408.5098199778,30137.6492433583,53270.8605766195,2019,Provicional
MANABÍ,13,Pichincha,1311,62708.5017297029,22361.7049457294,40346.7967839736,2019,Provicional
MANABÍ,13,Rocafuerte,1312,87705.6579718563,31902.8602364989,55802.7977353574,2019,Provicional
MANABÍ,13,Santa Ana,1313,106006.533908715,39873.2103221891,66133.3235865261,2019,Provicional
MANABÍ,13,Sucre,1314,403182.832600634,196348.313438499,206834.519162135,2019,Provicional
MANABÍ,13,Tosagua,1315,169981.761656667,70234.552611313,99747.2090453543,2019,Provicional
